Created Due : Wed Aug  3 11:27:40 2022

Time,actual_pos,actual_vel,actual_tor
1659493666044407985,3,-37,-16,
1659493666046405439,2,0,-31,
1659493666048380925,1,0,-26,
1659493666050740976,2,0,-31,
1659493666052375065,3,0,-21,
1659493666054381363,1,0,29,
1659493666056399393,2,0,-26,
1659493666058366324,3,0,-26,
1659493666060369809,1,0,44,
1659493666062432701,1,0,9,
1659493666064376881,2,0,24,
1659493666066403904,2,0,-21,
1659493666068401565,2,0,-11,
1659493666070412412,2,0,-36,
1659493666072403294,2,0,-11,
1659493666074406287,2,0,-31,
1659493666076424097,2,-37,-6,
1659493666078417796,1,0,-1,
1659493666080424390,1,0,4,
1659493666082368957,2,0,-31,
1659493666084406437,2,0,4,
1659493666086421522,2,0,-6,
1659493666088406606,1,0,-1,
1659493666090404114,1,0,-16,
1659493666092410934,1,0,-16,
1659493666094401109,1,0,9,
1659493666096386432,2,0,-26,
1659493666098394333,1,0,4,
1659493666100396996,1,0,34,
1659493666102384141,2,0,-41,
1659493666104367673,2,0,-31,
1659493666106366896,1,0,14,
1659493666108401275,2,0,-36,
1659493666110423951,2,0,-26,
1659493666112373025,2,0,9,
1659493666114421047,2,0,-26,
1659493666116377171,2,0,-31,
1659493666118369579,2,0,-36,
1659493666120399168,2,0,-1,
1659493666122403428,3,0,9,
1659493666124377094,2,0,-11,
1659493666126429506,2,0,-21,
1659493666128377164,2,0,-6,
1659493666130419189,2,0,-1,
1659493666132407506,2,0,-21,
1659493666134407926,3,0,-41,
1659493666136392501,3,0,-21,
1659493666138396217,2,0,24,
1659493666140397424,2,0,-16,
1659493666142396505,2,0,-11,
1659493666144397411,3,0,19,
1659493666146403478,2,0,-16,
1659493666148403097,1,0,-21,
1659493666150372674,2,0,-26,
1659493666152382789,2,0,-31,
1659493666154369668,2,0,-6,
1659493666156377653,2,0,-11,
1659493666158395969,2,0,19,
1659493666160384606,1,0,-6,
1659493666162417123,1,0,-6,
1659493666164384283,2,0,-21,
1659493666166401078,2,0,-16,
1659493666168412594,1,0,19,
1659493666170399817,2,0,9,
1659493666172405013,2,0,34,
1659493666174404500,2,0,-16,
1659493666176414766,2,0,-1,
1659493666178389200,2,0,19,
1659493666180377546,2,0,39,
1659493666182387820,2,0,-21,
1659493666184389050,1,0,4,
1659493666186398618,1,0,-31,
1659493666188395645,2,0,-11,
1659493666190398134,1,0,14,
1659493666192424321,1,0,24,
1659493666194377809,2,0,-36,
1659493666196399580,2,0,-21,
1659493666198391488,2,0,-26,
1659493666200358622,1,0,-21,
1659493666202364209,1,0,-31,
1659493666204383251,2,0,-1,
1659493666206386815,2,0,9,
1659493666208376526,2,0,29,
1659493666210370125,1,0,-11,
1659493666212381918,1,0,4,
1659493666214372629,1,0,24,
1659493666216386186,2,0,-26,
1659493666218414476,1,0,-16,
1659493666220415323,1,0,4,
1659493666222376358,2,0,4,
1659493666224401677,2,0,14,
1659493666226399898,1,0,-21,
1659493666228412283,1,0,24,
1659493666230406802,1,0,24,
1659493666232378231,2,0,-16,
1659493666234406464,1,0,14,
1659493666236410337,1,0,-1,
1659493666238403451,1,0,39,
1659493666240452202,2,0,14,
1659493666242406473,1,0,24,
1659493666244400621,2,0,-61,
1659493666246408060,2,0,-41,
1659493666248419402,2,-37,-31,
1659493666250409122,1,0,44,
1659493666252400474,2,0,-21,
1659493666254403049,2,0,-16,
1659493666256397128,2,-37,34,
1659493666258399372,1,0,-1,
1659493666260414099,1,0,-6,
1659493666262427745,2,0,-26,
1659493666264394521,2,0,24,
1659493666266376782,1,0,-21,
1659493666268360662,1,0,-1,
1659493666270359654,2,0,-16,
1659493666272377284,2,0,34,
1659493666274369323,1,0,24,
1659493666276372291,1,0,4,
1659493666278394105,2,0,24,
1659493666280470273,2,0,-16,
1659493666282410248,2,0,-16,
1659493666284377251,1,0,-26,
1659493666286421009,2,0,-26,
1659493666288774733,3,0,-21,
1659493666290375552,2,0,29,
1659493666292426634,1,0,49,
1659493666294399355,3,0,-36,
1659493666296399498,3,-37,-16,
1659493666298384475,1,0,4,
1659493666300370609,1,0,-11,
1659493666302401557,1,37,-11,
1659493666304406145,2,0,19,
1659493666306399895,1,0,-16,
1659493666308465936,1,0,9,
1659493666310414987,2,0,-6,
1659493666312376010,3,0,14,
1659493666314372047,1,0,14,
1659493666316399663,0,37,-6,
1659493666318382160,2,0,-31,
1659493666320369697,1,0,9,
1659493666322365617,1,0,-1,
1659493666324362774,2,0,-6,
1659493666326414247,2,0,-26,
1659493666328397860,1,0,-1,
1659493666330417459,1,0,9,
1659493666332404832,1,37,9,
1659493666334373963,2,0,24,
1659493666336369029,1,0,29,
1659493666338374047,1,0,-11,
1659493666340488523,3,0,-56,
1659493666342438045,3,-37,-11,
1659493666344385527,0,0,14,
1659493666346382703,2,0,-21,
1659493666348372643,2,0,4,
1659493666350366124,2,0,-21,
1659493666352367050,2,0,9,
1659493666354375921,2,0,9,
1659493666356382714,3,0,-11,
1659493666358374531,2,0,4,
1659493666360381947,1,0,-31,
1659493666362372318,2,0,24,
1659493666364420309,2,37,39,
1659493666366441686,3,0,14,
1659493666368445003,3,0,4,
1659493666370428795,3,0,-36,
1659493666372418283,3,0,-11,
1659493666374440541,2,0,19,
1659493666376445397,2,0,-31,
1659493666378420566,2,37,-6,
1659493666380405936,3,0,4,
1659493666382382643,2,0,-21,
1659493666384393661,2,0,-26,
1659493666386378668,2,0,-26,
1659493666388385480,2,0,-21,
1659493666390376133,3,0,-11,
1659493666392409063,3,0,-36,
1659493666394409692,2,0,-16,
1659493666396422486,2,37,9,
1659493666398440021,3,0,4,
1659493666400436521,3,0,-26,
1659493666402448319,2,-37,-21,
1659493666404409368,1,0,34,
1659493666406408764,2,0,24,
1659493666408411991,2,0,-31,
1659493666410417410,2,0,-26,
1659493666412418204,1,0,-26,
1659493666414385416,1,37,-31,
1659493666416395710,3,0,-6,
1659493666418397151,2,0,-26,
1659493666420387781,2,0,4,
1659493666422415165,3,0,-56,
1659493666424382039,3,-37,-26,
1659493666426410955,2,0,-16,
1659493666428420237,3,0,-11,
1659493666430427830,3,0,-41,
1659493666432455553,2,0,59,
1659493666434412541,1,0,14,
1659493666436416316,2,0,-11,
1659493666438407460,2,0,4,
1659493666440417792,2,0,9,
1659493666442449634,2,0,-6,
1659493666444418792,2,0,-1,
1659493666446459304,2,0,-6,
1659493666448447199,2,0,-16,
1659493666450495517,1,0,24,
1659493666452422907,1,0,-6,
1659493666454419572,3,0,-41,
1659493666456381885,3,0,-11,
1659493666458420101,2,0,-6,
1659493666460435541,1,0,-21,
1659493666462473888,2,0,9,
1659493666464427863,3,0,14,
1659493666466422292,2,0,-6,
1659493666468413057,1,0,-21,
1659493666470423772,1,37,29,
1659493666472415074,2,0,-16,
1659493666474401961,1,0,39,
1659493666476408835,1,0,-6,
1659493666478424242,2,0,-16,
1659493666480410672,2,0,4,
1659493666482472287,2,0,-21,
1659493666484497441,2,0,-11,
1659493666486412257,3,0,9,
1659493666488407327,3,0,-16,
1659493666490432325,2,0,-11,
1659493666492388840,2,0,9,
1659493666494388822,3,0,-16,
1659493666496443942,3,0,-1,
1659493666498414435,3,0,-21,
1659493666500447487,2,0,-31,
1659493666502412952,2,0,-21,
1659493666504416271,2,37,-21,
1659493666506417277,3,0,24,
1659493666508442930,2,0,24,
1659493666510429281,2,0,9,
1659493666512441597,2,0,-21,
1659493666514444311,2,0,14,
1659493666516436675,2,0,19,
1659493666518400877,2,0,-26,
1659493666520414555,2,0,-6,
1659493666522408991,2,0,-11,
1659493666524434215,3,0,-46,
1659493666526426474,2,-37,-6,
1659493666528417779,1,0,-6,
1659493666530409703,1,37,-31,
1659493666532400649,2,37,-16,
1659493666534432342,3,0,-26,
1659493666536439896,2,0,-21,
1659493666538459269,2,0,-1,
1659493666540414850,3,0,-31,
1659493666542463526,3,0,-26,
1659493666544419339,3,0,-21,
1659493666546409787,3,0,-1,
1659493666548416088,2,0,-1,
1659493666550422069,3,0,14,
1659493666552430836,3,0,-6,
1659493666554401236,2,0,29,
1659493666556447679,2,0,4,
1659493666558407510,2,37,24,
1659493666560408198,4,0,-16,
1659493666562410594,4,0,-16,
1659493666564380661,4,0,9,
1659493666566402741,4,-37,-21,
1659493666568393212,2,0,-1,
1659493666570370420,2,-37,-11,
1659493666572373025,1,0,-21,
1659493666574368004,3,0,4,
1659493666576391743,3,0,-11,
1659493666578393891,3,0,-16,
1659493666580419864,2,0,-1,
1659493666582391095,2,37,-31,
1659493666584386716,3,0,-21,
1659493666586378656,1,0,14,
1659493666588387770,2,0,-16,
1659493666590410402,2,0,-6,
1659493666592415443,3,0,-26,
1659493666594407486,3,0,-6,
1659493666596407922,3,0,-36,
1659493666598401663,2,0,9,
1659493666600399856,1,0,-86,
1659493666602407988,3,0,-51,
1659493666604407738,3,-37,39,
1659493666606419352,2,0,-36,
1659493666608395543,2,0,14,
1659493666610424577,3,0,-16,
1659493666612398633,3,0,-1,
1659493666614415559,2,-37,14,
1659493666616410142,1,0,4,
1659493666618500236,1,0,-36,
1659493666620410478,2,0,-11,
1659493666622400707,2,0,-11,
1659493666624418749,2,0,-11,
1659493666626419209,2,0,-21,
1659493666628428895,1,0,-31,
1659493666630415544,2,0,-16,
1659493666632378454,3,0,-26,
1659493666634379394,2,0,19,
1659493666636372122,1,0,-21,
1659493666638410236,1,0,29,
1659493666640397012,1,37,9,
1659493666642425874,3,0,-36,
1659493666644411457,3,0,-31,
1659493666646442804,2,0,-16,
1659493666648436235,2,0,-26,
1659493666650405055,1,0,-21,
1659493666652374986,1,37,-41,
1659493666654436070,2,0,-11,
1659493666656407823,2,0,19,
1659493666658457280,2,0,-6,
1659493666660408964,2,0,-1,
1659493666662441908,1,0,-36,
1659493666664407126,2,0,-26,
1659493666666472098,2,37,-21,
1659493666668384582,3,0,-16,
1659493666670389918,2,0,-36,
1659493666672376882,2,0,-41,
1659493666674446031,2,0,-26,
1659493666676427694,1,0,-6,
1659493666678417176,1,0,14,
1659493666680417822,3,0,-6,
1659493666682415337,2,0,24,
1659493666684409229,2,0,9,
1659493666686411781,2,0,-11,
1659493666688415288,2,0,-36,
1659493666690473666,2,0,-21,
1659493666692429153,2,0,-11,
1659493666694461688,3,0,4,
1659493666696414286,2,-37,-16,
1659493666698387648,2,0,-6,
1659493666700493274,3,0,-41,
1659493666702367222,3,0,-51,
1659493666704423768,1,0,24,
1659493666706427064,2,0,-1,
1659493666708427853,2,0,-36,
1659493666710433498,2,0,34,
1659493666712421341,2,0,-36,
1659493666714410653,2,0,44,
1659493666716395964,2,0,-21,
1659493666718417660,3,0,-11,
1659493666720410862,2,0,-6,
1659493666722407039,2,0,-16,
1659493666724413083,2,0,-1,
1659493666726422386,3,0,-26,
1659493666728410067,3,0,4,
1659493666730422710,2,0,-11,
1659493666732406291,2,0,-1,
1659493666734405784,2,0,-6,
1659493666736415107,3,0,-61,
1659493666738403326,3,0,-1,
1659493666740405902,2,0,19,
1659493666742438980,1,0,-31,
1659493666744415412,2,0,-16,
1659493666746378407,2,0,-21,
1659493666748379328,2,0,39,
1659493666750374034,1,0,-36,
1659493666752445103,1,0,-1,
1659493666754394656,2,0,-26,
1659493666756390443,2,-37,19,
1659493666758402357,1,0,34,
1659493666760386799,2,0,-1,
1659493666762408625,2,0,39,
1659493666764401118,2,0,-6,
1659493666766405453,2,0,24,
1659493666768382670,3,0,-6,
1659493666770402702,3,0,29,
1659493666772373147,3,0,4,
1659493666774380194,2,0,4,
1659493666776410964,2,0,-26,
1659493666778405732,2,0,29,
1659493666780399649,2,0,-26,
1659493666782403486,2,0,-41,
1659493666784429424,2,0,-36,
1659493666786373134,2,0,14,
1659493666788365527,2,0,-6,
1659493666790384764,2,0,4,
1659493666792388794,2,-37,-6,
1659493666794402810,1,0,-26,
1659493666796410538,2,0,14,
1659493666798406040,3,0,-6,
1659493666800403032,2,0,-6,
1659493666802403239,1,0,-6,
1659493666804403675,2,0,-6,
1659493666806403016,2,0,-21,
1659493666808399886,1,0,24,
1659493666810403031,1,0,-6,
1659493666812400765,2,0,29,
1659493666814407417,2,0,24,
1659493666816400836,1,0,-41,
1659493666818400248,1,37,-26,
1659493666820420362,2,0,34,
1659493666822402013,2,0,-26,
1659493666824434351,2,0,-31,
1659493666826409691,3,0,-31,
1659493666828411035,3,0,14,
1659493666830495687,3,-37,-6,
1659493666832405956,2,0,9,
1659493666834414751,1,37,-51,
1659493666836393060,3,0,-16,
1659493666838376672,2,0,14,
1659493666840456210,1,0,-26,
1659493666842412255,2,0,-11,
1659493666844392140,2,0,9,
1659493666846417394,2,0,-31,
1659493666848422848,3,-37,-11,
1659493666850455144,2,0,-11,
1659493666852413921,2,0,-6,
1659493666854409383,2,0,-1,
1659493666856382526,3,0,-21,
1659493666858383577,3,0,-1,
1659493666860380865,3,0,-21,
1659493666862376313,3,0,9,
1659493666864396670,2,0,19,
1659493666866378328,2,0,-21,
1659493666868376248,3,0,-11,
1659493666870373583,3,0,-36,
1659493666872408777,3,0,24,
1659493666874382464,2,0,24,
1659493666876389212,2,0,-1,
1659493666878416275,3,0,-26,
1659493666880398715,3,0,-16,
1659493666882375123,2,0,-51,
1659493666884380241,1,0,-11,
1659493666886441578,2,0,-26,
1659493666888388373,2,0,-36,
1659493666890418461,2,0,14,
1659493666892413419,2,0,-6,
1659493666894433820,2,0,-26,
1659493666896409430,2,0,34,
1659493666898406981,1,0,-6,
1659493666900379496,1,37,-36,
1659493666902374185,3,0,-21,
1659493666904387480,3,0,-11,
1659493666906401906,3,0,-21,
1659493666908465726,2,0,14,
1659493666910462261,2,0,-11,
1659493666912381645,1,0,-21,
1659493666914401519,2,0,14,
1659493666916449662,1,0,-1,
1659493666918512279,1,0,-11,
1659493666920472245,1,37,14,
1659493666922444895,2,0,49,
1659493666924444945,2,0,9,
1659493666926490890,2,0,-6,
1659493666928397818,2,0,-16,
1659493666930430170,1,0,29,
1659493666932384312,2,0,-41,
1659493666934435050,3,0,-11,
1659493666936419139,2,-37,4,
1659493666938387584,1,0,9,
1659493666940418315,2,0,-31,
1659493666942410877,2,0,19,
1659493666944389910,2,0,-1,
1659493666946440046,2,0,-11,
1659493666948418212,2,0,19,
1659493666950442555,2,0,-21,
1659493666952441927,3,0,9,
1659493666954403608,3,0,29,
1659493666956518832,2,0,-16,
1659493666958439199,2,0,34,
1659493666960485542,2,0,-11,
1659493666962428709,3,0,-11,
1659493666964432254,2,0,29,
1659493666966407273,1,0,-1,
1659493666968521913,3,0,-36,
1659493666970456386,3,-37,4,
1659493666972442637,2,0,-81,
1659493666974472888,2,37,19,
1659493666976427154,3,0,-31,
1659493666978798040,3,0,-1,
1659493666980401253,3,0,19,
1659493666982361295,3,0,-41,
1659493666984356821,2,0,-11,
1659493666986375568,3,0,-1,
1659493666988390640,3,0,-31,
1659493666990390170,3,0,-1,
1659493666992414971,3,0,24,
1659493666994391460,3,0,-6,
1659493666996391962,3,0,-26,
1659493666998421650,3,0,-21,
1659493667000393493,3,0,-31,
1659493667002357297,3,0,-6,
1659493667004355646,3,-37,139,
1659493667006357863,2,0,-11,
1659493667008474261,2,0,-1,
1659493667010384011,3,0,-26,
1659493667012485702,3,0,24,
1659493667014460991,2,0,-1,
1659493667016394067,2,0,-6,
1659493667018396540,3,0,-16,
1659493667020352610,3,0,-26,
1659493667022437099,2,0,49,
1659493667024395534,2,0,-11,
1659493667026361900,3,0,-16,
1659493667028353863,3,-37,29,
1659493667030424431,2,0,-21,
1659493667032397552,2,0,-46,
1659493667034397873,2,0,-16,
1659493667036479908,2,0,24,
1659493667038385845,3,0,39,
1659493667040410409,3,0,-1,
1659493667042408330,3,0,39,
1659493667044413942,3,-37,129,
1659493667046406931,2,0,-16,
1659493667048398786,2,0,-16,
1659493667050488867,2,0,24,
1659493667052373069,3,0,-6,
1659493667054361405,3,0,4,
1659493667056359392,3,0,14,
1659493667058358112,3,0,4,
1659493667060429676,3,0,-11,
1659493667062414506,3,0,4,
1659493667064435287,3,0,-21,
1659493667066456398,2,0,-1,
1659493667068395666,2,0,39,
1659493667070364556,2,0,-11,
1659493667072363749,2,0,-1,
1659493667074360166,2,0,-6,
1659493667076547691,3,0,-36,
1659493667079067194,3,0,-26,
1659493667080505348,2,0,-16,
1659493667082386186,1,0,-1,
1659493667084378328,2,37,24,
1659493667086353085,3,-37,-11,
1659493667088351874,2,0,-21,
1659493667090398570,2,0,19,
1659493667092379611,2,0,-6,
1659493667094389766,2,37,-16,
1659493667096395960,3,0,19,
1659493667098390802,1,0,-11,
1659493667100421739,2,0,19,
1659493667102400583,3,0,-26,
1659493667104412118,2,0,9,
1659493667106387871,2,0,-16,
1659493667108381264,3,0,-26,
1659493667110436298,3,0,24,
1659493667112424619,2,-37,-31,
1659493667114429437,1,37,-11,
1659493667116428075,3,0,19,
1659493667118423384,3,0,4,
1659493667120421190,3,0,-26,
1659493667122408949,2,0,4,
1659493667124382745,2,37,-46,
1659493667126414085,3,0,4,
1659493667128396261,1,0,24,
1659493667130420577,3,0,-1,
1659493667132452067,3,0,34,
1659493667134462053,3,0,-21,
1659493667136433981,2,0,-11,
1659493667138446800,2,0,-31,
1659493667140400595,2,0,-6,
1659493667142402380,2,0,44,
1659493667144389656,3,0,-16,
1659493667146405938,3,0,39,
1659493667148410890,3,0,-16,
1659493667150380009,3,0,-26,
1659493667152391123,3,0,-6,
1659493667154394635,4,0,24,
1659493667156368507,4,0,4,
1659493667158363672,4,0,4,
1659493667160359979,3,0,29,
1659493667162357324,3,0,-21,
1659493667164421297,3,0,9,
1659493667166383193,3,0,-26,
1659493667168367515,3,-37,-11,
1659493667170377276,2,0,-31,
1659493667172383623,3,0,-21,
1659493667174364295,3,0,-11,
1659493667176389192,3,0,-11,
1659493667178391464,2,0,-1,
1659493667180412455,2,0,-16,
1659493667182392418,2,0,-21,
1659493667184363007,3,0,-11,
1659493667186398630,3,0,-16,
1659493667188404556,3,0,-6,
1659493667190415162,3,0,4,
1659493667192400305,3,0,-6,
1659493667194391044,2,0,-46,
1659493667196408465,2,0,-31,
1659493667198417470,3,0,-26,
1659493667200367907,3,0,39,
1659493667202396939,2,0,9,
1659493667204393540,2,0,-11,
1659493667206396574,2,37,-16,
1659493667208400619,3,0,9,
1659493667210429564,3,0,-11,
1659493667212400799,3,0,34,
1659493667214420085,3,0,-31,
1659493667216458495,3,0,-21,
1659493667218387091,3,0,-51,
1659493667220409396,3,0,34,
1659493667222399430,2,0,-1,
1659493667224358729,2,0,-1,
1659493667226363406,2,0,-36,
1659493667228357586,3,0,34,
1659493667230421465,1,0,14,
1659493667232429627,2,37,-36,
1659493667234431684,3,0,-11,
1659493667236379367,3,0,-26,
1659493667238396523,3,0,-11,
1659493667240392132,1,0,-6,
1659493667242365198,1,0,-6,
1659493667244374515,1,0,-6,
1659493667246379075,1,0,19,
1659493667248407324,2,0,-26,
1659493667250414235,2,0,-1,
1659493667252366071,2,0,-11,
1659493667254371446,2,0,-31,
1659493667256412764,3,0,-16,
1659493667258377954,3,0,19,
1659493667260353725,2,0,-1,
1659493667262365672,2,0,-11,
1659493667264432691,2,0,9,
1659493667266406202,3,0,-16,
1659493667268374292,2,0,-6,
1659493667270436973,2,0,-16,
1659493667272392756,3,0,-1,
1659493667274390758,3,-37,-36,
1659493667276405414,1,0,-6,
1659493667278380516,1,0,-1,
1659493667280387839,1,0,-16,
1659493667282412416,1,0,-1,
1659493667284402286,2,0,-21,
1659493667286406725,2,-37,9,
1659493667288860586,1,0,-21,
1659493667290375626,1,0,49,
1659493667292397931,2,0,-31,
1659493667294399227,2,0,24,
1659493667296428242,2,0,-31,
1659493667298401342,2,0,4,
1659493667300391254,2,0,4,
1659493667302426138,2,0,14,
1659493667304394400,2,0,-11,
1659493667306403671,2,0,-31,
1659493667308397153,2,0,-51,
1659493667310394251,2,0,44,
1659493667312392452,2,0,44,
1659493667314403096,2,0,-11,
1659493667316366062,2,0,-11,
1659493667318376425,2,0,-16,
1659493667320388142,2,0,-16,
1659493667322405492,1,0,-11,
1659493667324399133,1,0,4,
1659493667326373480,3,0,-21,
1659493667328355702,2,0,49,
1659493667330390880,2,0,-6,
1659493667332370670,2,0,-11,
1659493667334353981,2,0,14,
1659493667336377668,2,0,-46,
1659493667338377912,1,0,-1,
1659493667340379352,1,0,-31,
1659493667342399996,2,0,-21,
1659493667344381263,2,0,4,
1659493667346372065,1,0,-1,
1659493667348373901,2,0,-46,
1659493667350400860,3,0,-1,
1659493667352432233,2,0,-26,
1659493667354394762,2,0,-31,
1659493667356416533,2,0,9,
1659493667358394781,2,37,-1,
1659493667360401909,3,0,-16,
1659493667362399533,2,-37,-1,
1659493667364411856,1,0,4,
1659493667366408229,1,0,-11,
1659493667368404029,2,0,-1,
1659493667370406457,1,0,-6,
1659493667372406111,1,0,-11,
1659493667374424530,2,0,29,
1659493667376402572,2,0,-16,
1659493667378404799,2,0,4,
1659493667380406412,1,0,-26,
1659493667382414958,1,0,-11,
1659493667384367456,3,0,-41,
1659493667386354923,3,0,-1,
1659493667388394648,2,0,-16,
1659493667390414440,2,0,-16,
1659493667392395233,1,0,-41,
1659493667394395048,2,0,-11,
1659493667396404748,2,0,-31,
1659493667398400348,3,0,14,
1659493667400374035,2,-37,-46,
1659493667402382183,1,0,-11,
1659493667404389211,1,0,-11,
1659493667406389625,2,0,-11,
1659493667408377250,2,0,-21,
1659493667410438045,2,0,-6,
1659493667412434842,2,0,-31,
1659493667414377192,3,0,19,
1659493667416402306,2,0,-11,
1659493667418402798,2,0,-11,
1659493667420399278,2,0,-1,
1659493667422403459,1,37,-51,
1659493667424402000,2,0,9,
1659493667426403773,2,0,-1,
1659493667428401971,1,0,-21,
1659493667430437163,1,0,-11,
1659493667432409384,2,0,39,
1659493667434401947,2,0,4,
1659493667436379938,2,0,-6,
1659493667438402475,1,0,9,
1659493667440435711,1,37,44,
1659493667442380064,2,0,29,
1659493667444370068,3,0,-51,
1659493667446429158,3,0,-11,
1659493667448374356,2,0,-16,
1659493667450373319,2,37,-11,
1659493667452424133,3,0,-21,
1659493667454454988,3,0,-31,
1659493667456431664,1,0,9,
1659493667458377228,2,0,-6,
1659493667460473761,3,0,-6,
1659493667462434664,3,0,9,
1659493667464440976,2,0,-11,
1659493667466425438,2,0,4,
1659493667468455231,1,0,-31,
1659493667470414197,1,37,-6,
1659493667472393079,2,0,19,
1659493667474456141,0,0,9,
1659493667476433609,0,37,-1,
1659493667478450819,1,0,-11,
1659493667480373184,1,0,-6,
1659493667482343073,1,0,-1,
1659493667484412944,1,0,29,
1659493667486378524,1,0,29,
1659493667488368890,1,0,44,
1659493667490347172,0,0,-1,
1659493667492345485,1,0,-11,
1659493667494339798,1,0,19,
1659493667496395010,1,0,-51,
1659493667498393607,0,0,14,
1659493667500383903,0,37,-31,
1659493667502429852,1,0,19,
1659493667504432947,1,0,-11,
1659493667506416496,0,0,-16,
1659493667508424707,1,0,-36,
1659493667510390524,2,0,-11,
1659493667512428240,1,0,-21,
1659493667514437182,1,0,-1,
1659493667516497770,2,0,-31,
1659493667518437699,2,0,-16,
1659493667520453736,1,0,-1,
1659493667522434615,1,0,-16,
1659493667524436479,1,0,-51,
1659493667526426767,1,0,-41,
1659493667528484293,2,0,34,
1659493667530426209,2,-37,4,
1659493667532425909,1,37,24,
1659493667534441997,2,0,9,
1659493667536423661,2,0,-6,
1659493667538442459,1,0,9,
1659493667540453697,1,0,-36,
1659493667542442948,1,0,-21,
1659493667544429338,1,37,-16,
1659493667546422089,2,0,19,
1659493667548423340,1,0,-6,
1659493667550429870,1,0,-16,
1659493667552483318,2,0,-1,
1659493667554423110,2,0,-21,
1659493667556429191,2,0,-11,
1659493667558429194,2,0,14,
1659493667560458328,2,0,4,
1659493667562438183,2,0,9,
1659493667564398032,2,0,4,
1659493667566388493,2,0,4,
1659493667568359941,2,0,-26,
1659493667570375091,2,0,-1,
1659493667572367749,2,0,-11,
1659493667574356118,2,0,-11,
1659493667576374377,2,0,-21,
1659493667578432445,2,0,-16,
1659493667580353455,2,0,39,
1659493667582349020,2,0,29,
1659493667584351440,2,0,-1,
1659493667586364780,2,-37,-11,
1659493667588351988,1,0,39,
1659493667590440371,1,0,-36,
1659493667592432868,2,0,24,
1659493667594426431,2,0,24,
1659493667596370666,2,0,-6,
1659493667598386733,2,-37,9,
1659493667600436437,1,37,-31,
1659493667602423754,2,0,-16,
1659493667604494207,2,0,-1,
1659493667606429223,0,0,-1,
1659493667608487637,0,37,-36,
1659493667610484649,1,0,-56,
1659493667612431057,1,0,-1,
1659493667614455905,1,0,-31,
1659493667616431282,2,0,4,
1659493667618368532,2,-37,4,
1659493667620352643,1,0,-11,
1659493667622356733,2,0,14,
1659493667624365675,2,0,-6,
1659493667626348976,2,-37,-26,
1659493667628398976,1,0,-1,
1659493667630361878,2,0,-6,
1659493667632415173,2,0,4,
1659493667634414665,1,0,-6,
1659493667636448407,1,0,-11,
1659493667638460580,1,0,4,
1659493667640487179,1,0,-46,
1659493667642458193,1,0,-26,
1659493667644395302,1,0,4,
1659493667646487340,1,0,-11,
1659493667648424229,2,0,19,
1659493667650425909,1,0,-21,
1659493667652399838,1,0,-11,
1659493667654427760,0,0,24,
1659493667656440264,0,0,4,
1659493667658432942,1,0,-11,
1659493667660430945,1,0,14,
1659493667662424838,1,-37,-6,
1659493667664422444,0,37,14,
1659493667666444206,2,0,-26,
1659493667668423236,1,0,24,
1659493667670517444,1,0,-6,
1659493667672431815,1,0,34,
1659493667674464310,1,0,9,
1659493667676430115,2,0,-56,
1659493667678424995,2,0,-16,
1659493667680480413,2,0,-26,
1659493667682446255,2,0,-6,
1659493667684442822,2,-37,-16,
1659493667686386089,1,0,-26,
1659493667688429808,1,0,-31,
1659493667690459311,1,0,-46,
1659493667692453907,1,0,-26,
1659493667694429121,1,0,-26,
1659493667696425169,1,0,4,
1659493667698422798,1,0,-16,
1659493667700431012,1,0,39,
1659493667702425518,0,0,54,
1659493667704485537,1,0,-21,
1659493667706438253,2,0,-26,
1659493667708431535,1,0,44,
1659493667710481717,1,0,4,
1659493667712495133,1,0,-26,
1659493667714449336,0,0,34,
1659493667716448823,0,0,-1,
1659493667718392880,1,0,-6,
1659493667720423412,1,0,14,
1659493667722448980,1,0,4,
1659493667724427253,1,0,-16,
1659493667726440022,2,0,-41,
1659493667728443494,2,0,-6,
1659493667730484247,2,0,-11,
1659493667732441041,1,0,-6,
1659493667734432950,1,0,9,
1659493667736493902,2,37,-16,
1659493667738434896,3,0,-26,
1659493667740467622,2,-37,-11,
1659493667742474426,1,0,4,
1659493667744488131,1,0,-16,
1659493667746381817,1,0,-16,
1659493667748354902,1,0,-11,
1659493667750349630,1,37,-1,
1659493667752447134,2,0,-1,
1659493667754455704,1,0,9,
1659493667756467557,1,0,-21,
1659493667758469022,2,0,-21,
1659493667760395156,3,0,14,
1659493667762448683,2,0,29,
1659493667764399399,2,0,-21,
1659493667766427180,2,0,19,
1659493667768391408,2,0,-11,
1659493667770426028,3,0,24,
1659493667772454833,2,-37,-16,
1659493667774434072,1,0,-6,
1659493667776392297,2,0,-1,
1659493667778397629,2,0,-6,
1659493667780374312,2,0,9,
1659493667782353613,1,0,-26,
1659493667784421972,1,0,-46,
1659493667786386536,0,0,4,
1659493667788351450,1,37,-31,
1659493667790344303,2,0,-6,
1659493667792405463,1,0,9,
1659493667794422217,2,37,-1,
1659493667796481376,3,0,-36,
1659493667798393350,1,0,-1,
1659493667800384374,1,0,-26,
1659493667802413614,1,0,-11,
1659493667804425709,2,0,-21,
1659493667806392102,2,0,-6,
1659493667808421704,2,-37,-6,
1659493667810431710,1,0,39,
1659493667812445325,1,0,-21,
1659493667814392724,1,0,4,
1659493667816396175,1,0,-6,
